source,relation,target
f1235,raises,Medium_GI
f1236,raises,Medium_GI
f1237,raises,Medium_GI
f1238,raises,Low_GI
f1239,raises,Medium_GI
f1240,raises,Low_GI
f1241,raises,Medium_GI
f1242,raises,Low_GI
f1243,raises,Medium_GI
f1244,raises,High_GI
f1245,raises,Low_GI
f1246,raises,Medium_GI
f1247,raises,Medium_GI
f1248,raises,High_GI
f1249,raises,Low_GI
f1250,raises,High_GI
f1251,raises,Medium_GI
f1252,raises,Medium_GI
f1253,raises,Medium_GI
f1254,raises,Low_GI
f1255,raises,Low_GI
f1256,raises,Low_GI
f1257,raises,Medium_GI
f1258,raises,Medium_GI
f1259,raises,Low_GI
f1260,raises,Medium_GI
f1261,raises,Low_GI
f1262,raises,Medium_GI
f1263,raises,Medium_GI
f1264,raises,Medium_GI
f1265,raises,Medium_GI
f1266,raises,Medium_GI
f1267,raises,Medium_GI
f1268,raises,Low_GI
f1269,raises,Medium_GI
f1270,raises,Low_GI
f1271,raises,Low_GI
f1272,raises,Medium_GI
f1273,raises,Low_GI
f1274,raises,Low_GI
f1275,raises,Medium_GI
f1276,raises,Medium_GI
f1277,raises,Medium_GI
f1278,raises,Medium_GI
f1279,raises,Low_GI
f1280,raises,Low_GI
f1281,raises,Medium_GI
f1282,raises,Medium_GI
f1283,raises,Low_GI
f1284,raises,Low_GI
f1285,raises,Low_GI
f1286,raises,Low_GI
f1287,raises,Medium_GI
f1288,raises,Medium_GI
f1289,raises,Low_GI
f1290,raises,Medium_GI
f1291,raises,Low_GI
f1292,raises,Low_GI
f1293,raises,Low_GI
f1294,raises,Medium_GI
f1295,raises,Medium_GI
f1296,raises,Medium_GI
f1297,raises,Low_GI
f1298,raises,Medium_GI
f1299,raises,Medium_GI
f1300,raises,Low_GI
f1301,raises,Medium_GI
f1302,raises,Medium_GI
f1303,raises,Low_GI
f1304,raises,High_GI
f1305,raises,Low_GI
f1306,raises,Medium_GI
f1307,raises,Medium_GI
f1308,raises,Medium_GI
f1309,raises,Low_GI
f1310,raises,Low_GI
f1311,raises,Medium_GI
f1312,raises,Medium_GI
f1313,raises,Low_GI
f1314,raises,Low_GI
f1315,raises,Medium_GI
f1316,raises,Medium_GI
f1317,raises,Medium_GI
f1318,raises,Low_GI
f1319,raises,Low_GI
f1320,raises,Low_GI
f1321,raises,Medium_GI
f1322,raises,Medium_GI
f1323,raises,Medium_GI
f1324,raises,Medium_GI
f1325,raises,Low_GI
f1326,raises,Medium_GI
f1327,raises,Medium_GI
f1328,raises,Medium_GI
f1329,raises,High_GI
f1330,raises,High_GI
f1331,raises,Low_GI
f1332,raises,Low_GI
f1333,raises,Medium_GI
f1334,raises,Low_GI
f1335,raises,Medium_GI
f1336,raises,Medium_GI
f1337,raises,Low_GI
f1338,raises,Low_GI
f1339,raises,Low_GI
f1340,raises,Low_GI
f1341,raises,Low_GI
f1342,raises,Medium_GI
f1343,raises,Medium_GI
f1344,raises,Medium_GI
f1345,raises,Low_GI
f1346,raises,Medium_GI
f1347,raises,Low_GI
f1348,raises,Medium_GI
f1349,raises,Medium_GI
f1350,raises,Medium_GI
f1351,raises,Medium_GI
f1352,raises,Low_GI
f1353,raises,Low_GI
f1354,raises,High_GI
f1355,raises,Low_GI
f1356,raises,Medium_GI
f1357,raises,Low_GI
f1358,raises,Medium_GI
f1359,raises,Medium_GI
f1360,raises,Low_GI
f1361,raises,Low_GI
f1362,raises,Medium_GI
f1363,raises,Medium_GI
f1364,raises,Medium_GI
f1365,raises,Low_GI
f1366,raises,Low_GI
f1367,raises,Low_GI
f1368,raises,Low_GI
f1369,raises,Medium_GI
f1370,raises,Medium_GI
f1371,raises,Medium_GI
f1372,raises,Medium_GI
f1373,raises,Medium_GI
f1374,raises,Low_GI
f1375,raises,Medium_GI
f1376,raises,Medium_GI
f1377,raises,Low_GI
f1378,raises,Low_GI
f1379,raises,Medium_GI
f1380,raises,Low_GI
f1381,raises,Medium_GI
f1382,raises,Low_GI
f1383,raises,Low_GI
f1384,raises,Medium_GI
f1385,raises,Low_GI
f1386,raises,Medium_GI
f1387,raises,Low_GI
f1388,raises,Low_GI
f1389,raises,Low_GI
f1390,raises,Medium_GI
f1391,raises,Low_GI
f1392,raises,Medium_GI
f1393,raises,Low_GI
f1394,raises,Medium_GI
f1395,raises,Medium_GI
f1396,raises,Medium_GI
f1397,raises,Low_GI
f1398,raises,Medium_GI
f1399,raises,Low_GI
f1400,raises,Low_GI
f1401,raises,Medium_GI
f1402,raises,Medium_GI
f1403,raises,Low_GI
f1404,raises,Low_GI
f1405,raises,Low_GI
f1406,raises,Medium_GI
f1407,raises,Low_GI
f1408,raises,Medium_GI
f1409,raises,Medium_GI
f1410,raises,Medium_GI
f1411,raises,Medium_GI
f1412,raises,High_GI
f1413,raises,Medium_GI
f1414,raises,Low_GI
f1415,raises,Medium_GI
f1416,raises,Medium_GI
f1417,raises,Medium_GI
f1418,raises,Low_GI
f1419,raises,Medium_GI
f1420,raises,Medium_GI
f1421,raises,Low_GI
f1422,raises,Low_GI
f1423,raises,Low_GI
f1424,raises,Medium_GI
f1425,raises,Medium_GI
f1426,raises,Low_GI
f1427,raises,Low_GI
f1428,raises,High_GI
f1429,raises,Medium_GI
f1430,raises,Medium_GI
f1431,raises,Low_GI
f1432,raises,Medium_GI
f1433,raises,Low_GI
f1434,raises,Medium_GI
f1435,raises,Medium_GI
f1436,raises,Medium_GI
f1437,raises,Medium_GI
f1438,raises,Low_GI
f1439,raises,Medium_GI
f1440,raises,Medium_GI
f1441,raises,Medium_GI
f1442,raises,Medium_GI
f1443,raises,Medium_GI
f1444,raises,High_GI
f1445,raises,Medium_GI
f1446,raises,Low_GI
f1447,raises,Medium_GI
f1448,raises,Low_GI
f1449,raises,Low_GI
f1450,raises,Medium_GI
f1451,raises,Low_GI
f1452,raises,Low_GI
f1453,raises,Medium_GI
f1454,raises,Low_GI
f1455,raises,Medium_GI
f1456,raises,Medium_GI
f1457,raises,Medium_GI
f1458,raises,Low_GI
f1459,raises,Medium_GI
f1460,raises,Low_GI
f1461,raises,Medium_GI
f1462,raises,Low_GI
f1463,raises,Low_GI
f1464,raises,Low_GI
f1465,raises,Medium_GI
f1466,raises,Low_GI
f1467,raises,Medium_GI
f1468,raises,Medium_GI
f1469,raises,Medium_GI
f1470,raises,Medium_GI
f1471,raises,Low_GI
f1472,raises,Low_GI
f1473,raises,Medium_GI
f1474,raises,Medium_GI
f1475,raises,Low_GI
f1476,raises,Medium_GI
f1477,raises,Low_GI
f1478,raises,Medium_GI
f1479,raises,Low_GI
f1480,raises,Medium_GI
f1481,raises,Medium_GI
f1482,raises,Medium_GI
f1483,raises,Low_GI
f1484,raises,Medium_GI
f1485,raises,Medium_GI
f1486,raises,Low_GI
f1487,raises,Medium_GI
f1488,raises,Medium_GI
f1489,raises,Low_GI
f1490,raises,Medium_GI
f1491,raises,Low_GI
f1492,raises,Medium_GI
f1493,raises,Low_GI
f1494,raises,Medium_GI
f1495,raises,Medium_GI
f1496,raises,Medium_GI
f1497,raises,Low_GI
f1498,raises,Medium_GI
f1499,raises,Medium_GI
f1500,raises,Medium_GI
f1501,raises,Medium_GI
f1502,raises,Low_GI
f1503,raises,Medium_GI
f1504,raises,Medium_GI
f1505,raises,Medium_GI
f1506,raises,Low_GI
f1507,raises,Low_GI
f1508,raises,Low_GI
f1509,raises,Medium_GI
f1510,raises,Low_GI
f1511,raises,Low_GI
f1512,raises,Medium_GI
f1513,raises,Low_GI
f1514,raises,Low_GI
f1515,raises,Medium_GI
f1516,raises,Medium_GI
f1517,raises,Low_GI
f1518,raises,Low_GI
f1519,raises,Medium_GI
f1520,raises,Low_GI
f1521,raises,Low_GI
f1522,raises,Medium_GI
f1523,raises,Medium_GI
f1524,raises,Medium_GI
f1525,raises,Low_GI
f1526,raises,Low_GI
f1527,raises,Medium_GI
f1528,raises,Low_GI
f1529,raises,Medium_GI
f1530,raises,Medium_GI
f1531,raises,Low_GI
f1532,raises,Low_GI
f1533,raises,Medium_GI
f1534,raises,Low_GI
f1535,raises,Low_GI
f1536,raises,Low_GI
f1537,raises,Low_GI
f1538,raises,Low_GI
f1539,raises,Medium_GI
f1540,raises,Medium_GI
f1541,raises,Medium_GI
f1542,raises,Medium_GI
f1543,raises,Low_GI
f1544,raises,Medium_GI
f1545,raises,Low_GI
f1546,raises,Medium_GI
f1547,raises,Medium_GI
f1548,raises,Medium_GI
f1549,raises,Medium_GI
f1550,raises,High_GI
f1551,raises,Medium_GI
f1552,raises,Low_GI
f1553,raises,Medium_GI
f1554,raises,Medium_GI
f1555,raises,Low_GI
f1556,raises,Medium_GI
f1557,raises,High_GI
f1558,raises,Medium_GI
f1559,raises,Low_GI
f1560,raises,Medium_GI
f1561,raises,Low_GI
f1562,raises,Medium_GI
f1563,raises,Medium_GI
f1564,raises,Medium_GI
f1565,raises,Low_GI
f1566,raises,Medium_GI
f1567,raises,Low_GI
f1568,raises,High_GI
f1569,raises,Medium_GI
f1570,raises,Medium_GI
f1571,raises,Low_GI
f1572,raises,Medium_GI
f1573,raises,Medium_GI
f1574,raises,Medium_GI
f1575,raises,Medium_GI
f1576,raises,Low_GI
f1577,raises,High_GI
f1578,raises,Low_GI
f1579,raises,Low_GI
f1580,raises,Low_GI
f1581,raises,Medium_GI
f1582,raises,Medium_GI
f1583,raises,Low_GI
f1584,raises,Medium_GI
f1585,raises,Medium_GI
f1586,raises,Medium_GI
f1587,raises,Low_GI
f1588,raises,Medium_GI
f1589,raises,Medium_GI
f1590,raises,Medium_GI
f1591,raises,Low_GI
f1592,raises,Low_GI
f1593,raises,Medium_GI
f1594,raises,Medium_GI
f1595,raises,Medium_GI
f1596,raises,Medium_GI
f1597,raises,Medium_GI
f1598,raises,High_GI
f1599,raises,Low_GI
f1600,raises,Low_GI
f1601,raises,Medium_GI
f1602,raises,Medium_GI
f1603,raises,Low_GI
f1604,raises,Low_GI
f1605,raises,Medium_GI
f1606,raises,Low_GI
f1607,raises,Low_GI
f1608,raises,Low_GI
f1609,raises,Medium_GI
f1610,raises,Medium_GI
f1611,raises,Medium_GI
f1612,raises,Medium_GI
f1613,raises,Low_GI
f1614,raises,Medium_GI
f1615,raises,Medium_GI
f1616,raises,Medium_GI
f1617,raises,Low_GI
f1618,raises,Medium_GI
f1619,raises,Low_GI
f1620,raises,Medium_GI
f1621,raises,Medium_GI
f1622,raises,Low_GI
f1623,raises,Medium_GI
f1624,raises,Low_GI
f1625,raises,Medium_GI
f1626,raises,Medium_GI
f1627,raises,Low_GI
f1628,raises,Medium_GI
f1629,raises,Low_GI
f1630,raises,Low_GI
f1631,raises,Medium_GI
f1632,raises,Low_GI
f1633,raises,Medium_GI
f1634,raises,Medium_GI
f1635,raises,Low_GI
f1636,raises,Low_GI
f1637,raises,Medium_GI
f1638,raises,Low_GI
f1639,raises,High_GI
f1640,raises,Low_GI
f1641,raises,Medium_GI
f1642,raises,Low_GI
f1643,raises,Low_GI
f1644,raises,Medium_GI
f1645,raises,Medium_GI
f1646,raises,Medium_GI
f1647,raises,High_GI
f1648,raises,Medium_GI
f1649,raises,Low_GI
f1650,raises,Medium_GI
f1651,raises,Low_GI
f1652,raises,Low_GI
f1653,raises,Low_GI
f1654,raises,Medium_GI
f1655,raises,Medium_GI
f1656,raises,Medium_GI
f1657,raises,Medium_GI
f1658,raises,Low_GI
f1659,raises,High_GI
f1660,raises,Low_GI
f1661,raises,Low_GI
f1662,raises,Medium_GI
f1663,raises,Medium_GI
f1664,raises,Medium_GI
f1665,raises,Medium_GI
f1666,raises,Low_GI
f1667,raises,Medium_GI
f1668,raises,Medium_GI
f1669,raises,Medium_GI
f1670,raises,Medium_GI
f1671,raises,Medium_GI
f1672,raises,Low_GI
f1673,raises,Medium_GI
f1674,raises,Medium_GI
f1675,raises,Low_GI
f1676,raises,Medium_GI
f1677,raises,Medium_GI
f1678,raises,Low_GI
f1679,raises,Medium_GI
f1680,raises,Medium_GI
f1681,raises,Low_GI
f1682,raises,Medium_GI
f1683,raises,Low_GI
f1684,raises,Low_GI
f1685,raises,High_GI
f1686,raises,Low_GI
f1687,raises,Medium_GI
f1688,raises,High_GI
f1689,raises,Low_GI
f1690,raises,Low_GI
f1691,raises,Low_GI
f1692,raises,Medium_GI
f1693,raises,Medium_GI
f1694,raises,Medium_GI
f1695,raises,Medium_GI
f1696,raises,High_GI
f1697,raises,Medium_GI
f1698,raises,Medium_GI
f1699,raises,Low_GI
f1700,raises,Low_GI
f1701,raises,Medium_GI
f1702,raises,Medium_GI
f1703,raises,Low_GI
f1704,raises,Medium_GI
f1705,raises,Medium_GI
f1706,raises,Low_GI
f1707,raises,Low_GI
f1708,raises,Medium_GI
f1709,raises,Medium_GI
f1710,raises,Medium_GI
f1711,raises,Medium_GI
f1712,raises,Low_GI
f1713,raises,High_GI
f1714,raises,Low_GI
f1715,raises,Low_GI
f1716,raises,Medium_GI
f1717,raises,Low_GI
f1718,raises,Low_GI
f1719,raises,Low_GI
f1720,raises,Low_GI
f1721,raises,Medium_GI
f1722,raises,Low_GI
f1723,raises,Medium_GI
f1724,raises,Medium_GI
f1725,raises,Medium_GI
f1726,raises,Medium_GI
f1727,raises,Low_GI
f1728,raises,Medium_GI
f1729,raises,Medium_GI
f1730,raises,Medium_GI
f1731,raises,Medium_GI
f1732,raises,High_GI
f1733,raises,Low_GI
f1734,raises,Low_GI
f1735,raises,Low_GI
f1736,raises,Low_GI
f1737,raises,Medium_GI
f1738,raises,Medium_GI
f1739,raises,High_GI
f1740,raises,Medium_GI
f1741,raises,Medium_GI
f1742,raises,Medium_GI
f1743,raises,Low_GI
f1744,raises,Low_GI
f1745,raises,Medium_GI
f1746,raises,High_GI
f1747,raises,High_GI
f1748,raises,Low_GI
f1749,raises,Medium_GI
f1750,raises,Low_GI
f1751,raises,Medium_GI
f1752,raises,Medium_GI
f1753,raises,Medium_GI
f1754,raises,Medium_GI
f1755,raises,Medium_GI
f1756,raises,Low_GI
f1757,raises,Low_GI
f1758,raises,Low_GI
f1759,raises,Low_GI
f1760,raises,Low_GI
f1761,raises,Medium_GI
f1762,raises,Medium_GI
f1763,raises,Low_GI
f1764,raises,Low_GI
f1765,raises,Low_GI
f1766,raises,Medium_GI
f1767,raises,Low_GI
f1768,raises,Low_GI
f1769,raises,Medium_GI
f1770,raises,High_GI
f1771,raises,Medium_GI
f1772,raises,Low_GI
f1773,raises,Medium_GI
f1774,raises,Low_GI
f1775,raises,Medium_GI
f1776,raises,Medium_GI
f1777,raises,Medium_GI
f1778,raises,Medium_GI
f1779,raises,Low_GI
f1780,raises,Medium_GI
f1781,raises,Low_GI
f1782,raises,Medium_GI
f1783,raises,Low_GI
f1784,raises,Medium_GI
f1785,raises,High_GI
f1786,raises,Medium_GI
f1787,raises,Medium_GI
f1788,raises,Medium_GI
f1789,raises,Low_GI
f1790,raises,Low_GI
f1791,raises,Medium_GI
f1792,raises,Medium_GI
f1793,raises,Low_GI
f1794,raises,Low_GI
f1795,raises,Medium_GI
f1796,raises,Medium_GI
f1797,raises,Low_GI
f1798,raises,Low_GI
f1799,raises,Low_GI
f1800,raises,Medium_GI
f1801,raises,Low_GI
f1802,raises,Low_GI
f1803,raises,Medium_GI
f1804,raises,Low_GI
f1805,raises,Medium_GI
f1806,raises,Medium_GI
f1807,raises,Medium_GI
f1808,raises,Medium_GI
f1809,raises,Medium_GI
f1810,raises,Medium_GI
f1811,raises,Low_GI
f1812,raises,Low_GI
f1813,raises,Low_GI
f1814,raises,Low_GI
f1815,raises,Medium_GI
f1816,raises,Medium_GI
f1817,raises,Medium_GI
f1818,raises,Medium_GI
f1819,raises,Low_GI
f1820,raises,Medium_GI
f1821,raises,Medium_GI
f1822,raises,Medium_GI
f1823,raises,Medium_GI
f1824,raises,High_GI
f1825,raises,Low_GI
f1826,raises,Medium_GI
f1827,raises,Low_GI
f1828,raises,High_GI
f1829,raises,Medium_GI
f1830,raises,Low_GI
f1831,raises,Medium_GI
f1832,raises,Medium_GI
f1833,raises,Low_GI
f1834,raises,Medium_GI
f1835,raises,Low_GI
f1836,raises,Medium_GI
f1837,raises,Medium_GI
f1838,raises,Medium_GI
f1839,raises,Low_GI
f1840,raises,Medium_GI
f1841,raises,High_GI
f1842,raises,Low_GI
f1843,raises,Medium_GI
f1844,raises,Medium_GI
f1845,raises,Medium_GI
f1846,raises,Medium_GI
f1847,raises,Medium_GI
f1848,raises,Medium_GI
f1849,raises,Medium_GI
f1850,raises,Medium_GI
f1851,raises,Low_GI
f1852,raises,Low_GI
f1853,raises,Low_GI
f1854,raises,High_GI
f1855,raises,Low_GI
f1856,raises,Medium_GI
f1857,raises,Medium_GI
f1858,raises,Low_GI
f1859,raises,Medium_GI
f1860,raises,Low_GI
f1861,raises,Low_GI
f1862,raises,Medium_GI
f1863,raises,Medium_GI
f1864,raises,Medium_GI
f1865,raises,Medium_GI
f1866,raises,Low_GI
f1867,raises,Medium_GI
f1868,raises,Medium_GI
f1869,raises,Medium_GI
f1870,raises,Medium_GI
f1871,raises,Medium_GI
f1872,raises,Low_GI
f1873,raises,Medium_GI
f1874,raises,Low_GI
f1875,raises,Low_GI
f1876,raises,Low_GI
f1877,raises,Medium_GI
f1878,raises,Medium_GI
f1879,raises,Medium_GI
f1880,raises,Low_GI
f1881,raises,Low_GI
f1882,raises,Medium_GI
f1883,raises,Medium_GI
f1884,raises,Low_GI
f1885,raises,Low_GI
f1886,raises,Medium_GI
f1887,raises,Medium_GI
f1888,raises,Medium_GI
f1889,raises,Low_GI
f1890,raises,Medium_GI
f1891,raises,Low_GI
f1892,raises,Medium_GI
f1893,raises,Medium_GI
f1894,raises,Low_GI
f1895,raises,Medium_GI
f1896,raises,Medium_GI
f1897,raises,Medium_GI
f1898,raises,Medium_GI
f1899,raises,Medium_GI
f1900,raises,Low_GI
f1901,raises,Medium_GI
f1902,raises,Medium_GI
f1903,raises,Medium_GI
f1904,raises,High_GI
f1905,raises,Low_GI
f1906,raises,Medium_GI
f1907,raises,Medium_GI
f1908,raises,Medium_GI
f1909,raises,Medium_GI
f1910,raises,Low_GI
f1911,raises,Low_GI
f1912,raises,High_GI
f1913,raises,Medium_GI
f1914,raises,Medium_GI
f1915,raises,Low_GI
f1916,raises,Low_GI
f1917,raises,Low_GI
f1918,raises,Medium_GI
f1919,raises,Medium_GI
f1920,raises,Low_GI
f1921,raises,Medium_GI
f1922,raises,Medium_GI
f1923,raises,Medium_GI
f1924,raises,Low_GI
f1925,raises,Medium_GI
f1926,raises,Medium_GI
f1927,raises,Low_GI
f1928,raises,Low_GI
f1929,raises,Medium_GI
f1930,raises,Low_GI
f1931,raises,Medium_GI
f1932,raises,Low_GI
f1933,raises,Medium_GI
f1934,raises,Medium_GI
f1935,raises,Medium_GI
f1936,raises,High_GI
f1937,raises,Low_GI
f1938,raises,Low_GI
f1939,raises,Low_GI
f1940,raises,Medium_GI
f1941,raises,Medium_GI
f1942,raises,Low_GI
f1943,raises,Medium_GI
f1944,raises,Medium_GI
f1945,raises,Low_GI
f1946,raises,Low_GI
f1947,raises,Medium_GI
f1948,raises,Medium_GI
f1949,raises,Low_GI
f1950,raises,Low_GI
f1951,raises,Low_GI
f1952,raises,High_GI
f1953,raises,Medium_GI
f1954,raises,Medium_GI
f1955,raises,Low_GI
f1956,raises,Low_GI
f1957,raises,Low_GI
f1958,raises,Medium_GI
f1959,raises,Medium_GI
f1960,raises,High_GI
f1961,raises,Medium_GI
f1962,raises,Medium_GI
f1963,raises,Low_GI
f1964,raises,Medium_GI
f1965,raises,Medium_GI
f1966,raises,Medium_GI
f1967,raises,Medium_GI
f1968,raises,Medium_GI
f1969,raises,Low_GI
f1970,raises,Medium_GI
f1971,raises,Low_GI
f1972,raises,Medium_GI
f1973,raises,Medium_GI
f1974,raises,Medium_GI
f1975,raises,Medium_GI
f1976,raises,Medium_GI
f1977,raises,Low_GI
f1978,raises,Medium_GI
f1979,raises,Low_GI
f1980,raises,Low_GI
f1981,raises,High_GI
f1982,raises,Medium_GI
f1983,raises,Medium_GI
f1984,raises,Low_GI
f1985,raises,Low_GI
f1986,raises,Medium_GI
f1987,raises,Medium_GI
f1988,raises,Low_GI
f1989,raises,High_GI
f1990,raises,Low_GI
f1991,raises,Medium_GI
f1992,raises,Low_GI
f1993,raises,High_GI
f1994,raises,Medium_GI
f1995,raises,High_GI
f1996,raises,Medium_GI
f1997,raises,Medium_GI
f1998,raises,Medium_GI
f1999,raises,Medium_GI
f2000,raises,Medium_GI
f2001,raises,Low_GI
f2002,raises,Medium_GI
f2003,raises,Low_GI
f2004,raises,Low_GI
f2005,raises,Medium_GI
f2006,raises,Low_GI
f2007,raises,Medium_GI
f2008,raises,Medium_GI
f2009,raises,Low_GI
f2010,raises,Medium_GI
f2011,raises,Low_GI
f2012,raises,Medium_GI
f2013,raises,Low_GI
f2014,raises,Low_GI
f2015,raises,Low_GI
f2016,raises,High_GI
f2017,raises,Low_GI
f2018,raises,Low_GI
f2019,raises,Low_GI
f2020,raises,Medium_GI
f2021,raises,Low_GI
f2022,raises,Medium_GI
f2023,raises,Low_GI
f2024,raises,Medium_GI
f2025,raises,Medium_GI
f2026,raises,Medium_GI
f2027,raises,Medium_GI
f2028,raises,Medium_GI
f2029,raises,Low_GI
f2030,raises,Low_GI
f2031,raises,Medium_GI
f2032,raises,Medium_GI
f2033,raises,Medium_GI
f2034,raises,Low_GI
f2035,raises,Low_GI
f2036,raises,Low_GI
f2037,raises,Medium_GI
f2038,raises,Low_GI
f2039,raises,Low_GI
f2040,raises,Low_GI
f2041,raises,Medium_GI
f2042,raises,Medium_GI
f2043,raises,Low_GI
f2044,raises,Medium_GI
f2045,raises,Medium_GI
f2046,raises,Low_GI
f2047,raises,Medium_GI
f2048,raises,Low_GI
f2049,raises,Low_GI
f2050,raises,Medium_GI
f2051,raises,Medium_GI
f2052,raises,Low_GI
f2053,raises,Low_GI
f2054,raises,Low_GI
f2055,raises,Medium_GI
f2056,raises,Low_GI
f2057,raises,Medium_GI
f2058,raises,Medium_GI
f2059,raises,Medium_GI
f2060,raises,Medium_GI
f2061,raises,Medium_GI
f2062,raises,High_GI
f2063,raises,Medium_GI
f2064,raises,Low_GI
f2065,raises,Medium_GI
f2066,raises,Low_GI
f2067,raises,Low_GI
f2068,raises,Medium_GI
f2069,raises,High_GI
f2070,raises,Low_GI
f2071,raises,Low_GI
f2072,raises,Low_GI
f2073,raises,Medium_GI
f2074,raises,Medium_GI
f2075,raises,Low_GI
f2076,raises,Low_GI
f2077,raises,High_GI
f2078,raises,Medium_GI
f2079,raises,Medium_GI
f2080,raises,Low_GI
f2081,raises,Low_GI
f2082,raises,Low_GI
f2083,raises,Medium_GI
f2084,raises,Medium_GI
f2085,raises,Low_GI
f2086,raises,Medium_GI
f2087,raises,Medium_GI
f2088,raises,Medium_GI
f2089,raises,Low_GI
f2090,raises,Medium_GI
f2091,raises,Medium_GI
f2092,raises,Low_GI
f2093,raises,Medium_GI
f2094,raises,Medium_GI
f2095,raises,Medium_GI
f2096,raises,Medium_GI
f2097,raises,Medium_GI
f2098,raises,Low_GI
f2099,raises,Medium_GI
f2100,raises,Low_GI
f2101,raises,Low_GI
f2102,raises,Medium_GI
f2103,raises,Medium_GI
f2104,raises,Low_GI
f2105,raises,Medium_GI
f2106,raises,Medium_GI
f2107,raises,Medium_GI
f2108,raises,Medium_GI
f2109,raises,Low_GI
f2110,raises,Low_GI
f2111,raises,Low_GI
f2112,raises,Medium_GI
f2113,raises,Medium_GI
f2114,raises,Medium_GI
f2115,raises,Low_GI
f2116,raises,Low_GI
f2117,raises,Medium_GI
f2118,raises,Low_GI
f2119,raises,Medium_GI
f2120,raises,Medium_GI
f2121,raises,Medium_GI
f2122,raises,Medium_GI
f2123,raises,Medium_GI
f2124,raises,Medium_GI
f2125,raises,Low_GI
f2126,raises,Low_GI
f2127,raises,Medium_GI
f2128,raises,Low_GI
f2129,raises,Low_GI
f2130,raises,Medium_GI
f2131,raises,Medium_GI
f2132,raises,Medium_GI
f2133,raises,Medium_GI
f2134,raises,Medium_GI
f2135,raises,Medium_GI
f2136,raises,Medium_GI
f2137,raises,Low_GI
f2138,raises,Medium_GI
f2139,raises,Medium_GI
f2140,raises,Medium_GI
f2141,raises,Low_GI
f2142,raises,Low_GI
f2143,raises,Medium_GI
f2144,raises,Low_GI
f2145,raises,Medium_GI
f2146,raises,Medium_GI
f2147,raises,Low_GI
f2148,raises,Low_GI
f2149,raises,Low_GI
f2150,raises,Low_GI
f2151,raises,Low_GI
f2152,raises,Low_GI
f2153,raises,Medium_GI
f2154,raises,Medium_GI
f2155,raises,Medium_GI
f2156,raises,High_GI
f2157,raises,Low_GI
f2158,raises,Medium_GI
f2159,raises,Medium_GI
f2160,raises,Medium_GI
f2161,raises,Low_GI
f2162,raises,Medium_GI
f2163,raises,Medium_GI
f2164,raises,Medium_GI
f2165,raises,Medium_GI
f2166,raises,Low_GI
f2167,raises,Medium_GI
f2168,raises,Medium_GI
f2169,raises,High_GI
f2170,raises,Medium_GI
f2171,raises,Medium_GI
f2172,raises,Medium_GI
f2173,raises,Medium_GI
f2174,raises,Low_GI
f2175,raises,Low_GI
f2176,raises,Medium_GI
f2177,raises,Medium_GI
f2178,raises,Medium_GI
f2179,raises,Low_GI
f2180,raises,Medium_GI
f2181,raises,Medium_GI
f2182,raises,Low_GI
f2183,raises,Medium_GI
f2184,raises,Low_GI
f2185,raises,Low_GI
f2186,raises,Low_GI
f2187,raises,Low_GI
f2188,raises,Medium_GI
f2189,raises,High_GI
f2190,raises,Medium_GI
f2191,raises,Medium_GI
f2192,raises,Low_GI
f2193,raises,High_GI
f2194,raises,Medium_GI
f2195,raises,Medium_GI
f2196,raises,Low_GI
f2197,raises,Medium_GI
f2198,raises,Low_GI
f2199,raises,Low_GI
f2200,raises,Medium_GI
f2201,raises,Medium_GI
f2202,raises,Medium_GI
f2203,raises,Low_GI
f2204,raises,Medium_GI
f2205,raises,Low_GI
f2206,raises,Low_GI
f2207,raises,Low_GI
f2208,raises,Low_GI
f2209,raises,Medium_GI
f2210,raises,Medium_GI
f2211,raises,Low_GI
f2212,raises,Low_GI
f2213,raises,Medium_GI
f2214,raises,Low_GI
f2215,raises,Medium_GI
f2216,raises,Low_GI
f2217,raises,Medium_GI
f2218,raises,Low_GI
f2219,raises,Low_GI
f2220,raises,Medium_GI
f2221,raises,Medium_GI
f2222,raises,Medium_GI
f2223,raises,Medium_GI
f2224,raises,Low_GI
f2225,raises,Medium_GI
f2226,raises,Medium_GI
f2227,raises,Medium_GI
f2228,raises,Low_GI
f2229,raises,Low_GI
f2230,raises,Medium_GI
f2231,raises,Medium_GI
f2232,raises,Low_GI
f2233,raises,High_GI
f2234,raises,Medium_GI
f2235,raises,Medium_GI
f2236,raises,Medium_GI
f2237,raises,Low_GI
f2238,raises,Medium_GI
f2239,raises,Medium_GI
f2240,raises,High_GI
f2241,raises,Medium_GI
f2242,raises,Low_GI
f2243,raises,Low_GI
f2244,raises,Medium_GI
f2245,raises,Low_GI
f2246,raises,Low_GI
f2247,raises,Medium_GI
f2248,raises,Medium_GI
f2249,raises,Medium_GI
f2250,raises,Medium_GI
f2251,raises,Medium_GI
f2252,raises,Low_GI
f2253,raises,Low_GI
f2254,raises,Low_GI
f2255,raises,High_GI
f2256,raises,Medium_GI
f2257,raises,Low_GI
f2258,raises,Medium_GI
f2259,raises,Medium_GI
f2260,raises,Medium_GI
f2261,raises,Medium_GI
f2262,raises,Low_GI
f2263,raises,Medium_GI
f2264,raises,Low_GI
f2265,raises,Medium_GI
f2266,raises,Medium_GI
f2267,raises,Low_GI
f2268,raises,Low_GI
f2269,raises,Medium_GI
f2270,raises,Medium_GI
