food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f3149,Bread with lentils and onion,1139.101338,165.8,32.8,33,51,Snack,Sri Lankan,876
f3150,Kurakkan with lentils and tomato,1188.575526,52.8,8.4,105,53,Lunch,Sri Lankan,914
f3151,Wheat with fish and beans,1661.089866,109.2,38.6,118.8,49,Lunch,Sri Lankan,1278
f3152,Rice with chicken and cabbage,928.5372849,100.7,50.6,32.3,59,Snack,Sri Lankan,714
f3153,Wheat with fish and beans,925.9082218,126.1,62.1,15.2,55,Breakfast,Sri Lankan,712
f3154,Wheat with chicken and beans,1563.097514,74.2,40.7,123.4,55,Breakfast,Sri Lankan,1202
f3155,Bread with lentils and beans,1270.554493,80.5,25.1,91,70,Lunch,Sri Lankan,977
f3156,Millet with mung beans and cabbage,775.334608,97.4,35.6,23.2,53,Breakfast,Sri Lankan,596
f3157,Kurakkan with mung beans and cucumber,783.6998088,6.7,5.6,82.6,60,Snack,Sri Lankan,603
f3158,Rice with tofu and beans,1255.736138,20.6,28.3,118.3,59,Lunch,Sri Lankan,966
f3159,Kurakkan with beef and cabbage,627.1510516,39.8,39.6,32.6,63,Dinner,Sri Lankan,482
f3160,Millet with fish and beans,1826.959847,130.4,33.5,131.3,48,Breakfast,Sri Lankan,1405
f3161,Rice with tofu and onion,550.4302103,57.7,25.5,21.8,63,Breakfast,Sri Lankan,423
f3162,Bread with lentils and carrot,1640.774379,132.6,41.3,101.8,55,Dinner,Sri Lankan,1262
f3163,Bread with fish and onion,1303.537285,60,33.5,102.4,67,Dinner,Sri Lankan,1003
f3164,Rice with egg and beans,513.1453155,32.4,26.7,30,56,Snack,Sri Lankan,395
f3165,Wheat with beef and onion,1336.759082,136,42.6,59.8,49,Breakfast,Sri Lankan,1028
f3166,Kurakkan with tofu and beans,643.1644359,61.8,25.3,32.2,64,Breakfast,Sri Lankan,495
f3167,Kurakkan with lentils and cabbage,739.7227533,106.4,20.1,24.8,68,Lunch,Sri Lankan,569
f3168,Wheat with beef and cucumber,1626.434034,77.8,46.7,123.7,70,Breakfast,Sri Lankan,1251
f3169,Millet with tofu and beans,1088.910134,129.5,44.7,39.5,58,Breakfast,Sri Lankan,838
f3170,Rice with egg and cucumber,1755.736138,81.5,46,136.9,65,Lunch,Sri Lankan,1351
f3171,Millet with mung beans and tomato,626.9120459,107,19.1,8.3,64,Snack,Sri Lankan,482
f3172,Bread with egg and cucumber,1304.254302,138,59,55.8,60,Snack,Sri Lankan,1003
f3173,Bread with beef and onion,1054.254302,64.1,62.2,59.1,46,Dinner,Sri Lankan,811
f3174,Rice with beef and cabbage,663.957935,36.5,60.6,28.8,47,Snack,Sri Lankan,511
f3175,Rice with egg and tomato,1262.667304,77.3,21,97.3,68,Dinner,Sri Lankan,971
f3176,Rice with tofu and cucumber,765.0573614,82.4,36.3,30.8,58,Lunch,Sri Lankan,589
f3177,Kurakkan with chicken and beans,1111.854685,25.2,13.3,105.2,67,Lunch,Sri Lankan,855
f3178,Rice with chicken and cucumber,802.3422562,79.9,42.4,32.5,48,Snack,Sri Lankan,617
f3179,Millet with chicken and carrot,1536.806883,86.7,59,104.1,56,Breakfast,Sri Lankan,1182
f3180,Bread with lentils and cucumber,944.3116635,96.9,25.9,46.8,59,Dinner,Sri Lankan,726
f3181,Bread with tofu and cabbage,856.8355641,73.3,48.9,39.4,52,Lunch,Sri Lankan,659
f3182,Bread with lentils and cucumber,1297.08413,76,37.3,93.2,56,Dinner,Sri Lankan,998
f3183,Kurakkan with beef and cabbage,335.8030593,5.8,54.6,9.3,52,Breakfast,Sri Lankan,258
f3184,Kurakkan with tofu and cucumber,1218.451243,55.2,21.2,101.4,48,Snack,Sri Lankan,937
f3185,Wheat with chicken and cabbage,1286.089866,75.5,29.1,93.8,46,Breakfast,Sri Lankan,989
f3186,Kurakkan with tofu and beans,289.6749522,38.6,14.1,8.1,47,Dinner,Sri Lankan,223
f3187,Rice with tofu and cucumber,583.4130019,70.1,27.7,19.3,59,Snack,Sri Lankan,449
f3188,Rice with egg and onion,1318.594646,86.9,12,102.8,70,Dinner,Sri Lankan,1014
f3189,Kurakkan with tofu and cucumber,803.2982792,60.5,33,46.3,67,Snack,Sri Lankan,618
f3190,Kurakkan with lentils and cabbage,829.1108987,100.2,26.9,34,55,Snack,Sri Lankan,638
f3191,Wheat with egg and beans,1280.592734,93.8,48.2,77.1,54,Snack,Sri Lankan,985
f3192,Bread with fish and beans,1342.973231,74.2,43,96.3,70,Dinner,Sri Lankan,1033
f3193,Millet with chicken and cabbage,1183.3174,52.3,24.8,97.4,59,Dinner,Sri Lankan,910
f3194,Wheat with beef and onion,507.4091778,68.3,21.6,13.5,66,Breakfast,Sri Lankan,390
f3195,Millet with egg and cucumber,845.124283,45,65,42.7,48,Breakfast,Sri Lankan,650
f3196,Wheat with mung beans and tomato,1489.005736,93,26,112.1,65,Breakfast,Sri Lankan,1145
f3197,Kurakkan with egg and cabbage,1375.478011,51,23.8,119.5,49,Lunch,Sri Lankan,1058
f3198,Millet with egg and cucumber,606.5965583,66.8,21.3,27.1,45,Snack,Sri Lankan,467
f3199,Bread with lentils and carrot,1619.502868,95.4,13,132.5,65,Snack,Sri Lankan,1246
f3200,Rice with chicken and beans,1831.26195,149.5,40.6,119.1,57,Breakfast,Sri Lankan,1409
f3201,Bread with beef and onion,1377.629063,116.5,52.9,76.7,63,Dinner,Sri Lankan,1060
f3202,Kurakkan with tofu and tomato,821.2237094,104.9,29.7,31.7,53,Snack,Sri Lankan,632
f3203,Rice with chicken and tomato,879.7801147,81.7,41.4,38.8,57,Breakfast,Sri Lankan,677
f3204,Bread with beef and cucumber,1491.634799,44.9,93.4,105,48,Snack,Sri Lankan,1147
f3205,Rice with egg and beans,930.9273423,53,21.6,70.1,52,Breakfast,Sri Lankan,716
f3206,Kurakkan with tofu and cabbage,618.3078394,63.2,34.9,22.4,52,Breakfast,Sri Lankan,476
f3207,Rice with egg and tomato,803.7762906,81.5,43.9,31.7,52,Lunch,Sri Lankan,618
f3208,Bread with chicken and carrot,1085.325048,85.2,51.2,58.3,60,Snack,Sri Lankan,835
f3209,Wheat with tofu and beans,993.0688337,140.4,30.8,28.7,68,Snack,Sri Lankan,764
f3210,Bread with beef and onion,1288.240918,66.6,44.8,92.9,52,Dinner,Sri Lankan,991
f3211,Kurakkan with egg and cucumber,806.4053537,117.7,21.2,26,46,Dinner,Sri Lankan,620
f3212,Wheat with tofu and cucumber,1336.520076,191.3,60.6,34.6,62,Snack,Sri Lankan,1028
f3213,Millet with chicken and tomato,1344.646272,88.4,36.5,91.6,46,Snack,Sri Lankan,1034
f3214,Kurakkan with fish and tomato,1141.730402,5,34.9,110.1,64,Snack,Sri Lankan,878
f3215,Millet with fish and carrot,1040.869981,146.2,20.1,38,48,Dinner,Sri Lankan,801
f3216,Rice with lentils and tomato,876.9120459,59.2,49.3,46.9,62,Dinner,Sri Lankan,675
f3217,Millet with egg and tomato,1446.462715,90.2,36.2,99.4,50,Breakfast,Sri Lankan,1113
f3218,Rice with mung beans and carrot,1333.891013,75.4,10.4,108.7,52,Breakfast,Sri Lankan,1026
f3219,Rice with egg and cucumber,1104.206501,24.9,26.8,100.5,68,Lunch,Sri Lankan,849
f3220,Wheat with beef and carrot,1549.235182,97.5,43.1,108.4,63,Snack,Sri Lankan,1192
f3221,Bread with beef and onion,1495.458891,124.5,41.1,90.9,67,Lunch,Sri Lankan,1150
f3222,Bread with mung beans and onion,1343.451243,72.4,27.4,103.7,56,Snack,Sri Lankan,1033
f3223,Wheat with egg and cucumber,685.9464627,85.9,31.8,21.5,47,Breakfast,Sri Lankan,528
f3224,Kurakkan with egg and tomato,440.9655832,45.7,17.1,20.3,55,Dinner,Sri Lankan,339
f3225,Wheat with lentils and onion,1791.826004,104.9,40.9,130.6,68,Dinner,Sri Lankan,1378
f3226,Kurakkan with beef and onion,1301.864245,64.2,51.4,93.1,69,Breakfast,Sri Lankan,1001
f3227,Bread with chicken and tomato,786.3288719,97.3,45.3,21.1,51,Dinner,Sri Lankan,605
f3228,Kurakkan with egg and cabbage,336.7590822,36.5,9.5,15.5,47,Snack,Sri Lankan,259
f3229,Wheat with tofu and cabbage,748.3269598,91.8,44.6,16.2,55,Snack,Sri Lankan,576
f3230,Millet with tofu and cucumber,770.793499,80.4,35.2,33,65,Dinner,Sri Lankan,593
f3231,Kurakkan with lentils and onion,650.5736138,97.1,19,18.1,54,Breakfast,Sri Lankan,500
f3232,Wheat with mung beans and cabbage,816.6826004,82.4,55,24.7,70,Lunch,Sri Lankan,628
f3233,Millet with mung beans and onion,1355.162524,105.3,12.4,98.2,67,Lunch,Sri Lankan,1042
f3234,Kurakkan with chicken and cucumber,1393.642447,24.6,25.7,133.3,60,Breakfast,Sri Lankan,1072
f3235,Rice with lentils and onion,1213.193117,123.7,50.4,55.8,58,Snack,Sri Lankan,933
f3236,Bread with egg and tomato,1329.827916,176,50.4,44.3,49,Snack,Sri Lankan,1023
f3237,Wheat with fish and carrot,1657.743786,99.9,27,129.2,55,Dinner,Sri Lankan,1275
f3238,Rice with egg and beans,1093.690249,143.1,30.2,43.2,61,Breakfast,Sri Lankan,841
f3239,Rice with chicken and tomato,1007.648184,113.5,39.7,41.7,70,Snack,Sri Lankan,775
f3240,Bread with egg and carrot,642.9254302,36.3,52.2,31.1,60,Snack,Sri Lankan,495
f3241,Rice with mung beans and beans,424.4741874,44.4,25.7,13,51,Snack,Sri Lankan,327
f3242,Millet with egg and carrot,1388.384321,70,18.9,114.9,48,Snack,Sri Lankan,1068
f3243,Bread with chicken and carrot,792.7820268,77.5,41,32.5,66,Breakfast,Sri Lankan,610
f3244,Kurakkan with beef and cucumber,644.5984704,15.1,62.1,36,49,Lunch,Sri Lankan,496
f3245,Rice with lentils and beans,1384.321224,191.2,21.4,57.6,46,Breakfast,Sri Lankan,1065
f3246,Millet with beef and cabbage,908.2217973,74.7,53.3,40.5,58,Breakfast,Sri Lankan,699
f3247,Millet with mung beans and beans,521.0325048,84.2,18.2,10,67,Snack,Sri Lankan,401
f3248,Bread with lentils and carrot,735.4206501,79.9,39.5,26.3,67,Dinner,Sri Lankan,566
f3249,Kurakkan with beef and cucumber,592.9732314,35.9,45.6,27.9,55,Snack,Sri Lankan,456
f3250,Rice with chicken and cabbage,1037.762906,28.8,37.3,86,65,Breakfast,Sri Lankan,798
f3251,Kurakkan with tofu and cabbage,1307.361377,42.2,29,113.8,47,Lunch,Sri Lankan,1006
f3252,Kurakkan with egg and tomato,771.5105163,83,23.3,38.3,52,Lunch,Sri Lankan,593
f3253,Kurakkan with mung beans and cucumber,555.4493308,20.2,36.9,35.8,51,Lunch,Sri Lankan,427
f3254,Kurakkan with lentils and beans,544.6940727,56.7,14.9,25.4,70,Snack,Sri Lankan,419
f3255,Bread with egg and beans,1325.286807,133.5,57,60.8,58,Snack,Sri Lankan,1019
f3256,Kurakkan with tofu and tomato,655.83174,7.6,60.4,41.6,52,Lunch,Sri Lankan,504
f3257,Kurakkan with mung beans and carrot,449.5697897,20.3,31.4,25.6,68,Lunch,Sri Lankan,346
f3258,Millet with lentils and beans,983.0305927,117.3,66.1,21.6,58,Snack,Sri Lankan,756
f3259,Kurakkan with lentils and onion,428.2982792,36.8,37.1,13.6,59,Snack,Sri Lankan,329
f3260,Wheat with egg and cabbage,790.8699809,35.6,67.4,37.6,62,Dinner,Sri Lankan,608
f3261,Wheat with chicken and tomato,1740.439771,64,106.3,117.4,47,Dinner,Sri Lankan,1339
f3262,Wheat with lentils and beans,1279.397706,114.7,25.6,78.7,61,Snack,Sri Lankan,984
f3263,Wheat with chicken and carrot,1160.85086,65.9,52.7,74.9,47,Breakfast,Sri Lankan,893
f3264,Rice with egg and cucumber,929.2543021,46.1,64.5,52.4,56,Breakfast,Sri Lankan,715
f3265,Bread with egg and cucumber,1482.791587,108.8,38.3,99,60,Dinner,Sri Lankan,1141
f3266,Rice with chicken and cucumber,1421.128107,108,30.4,95.6,48,Lunch,Sri Lankan,1093
f3267,Millet with egg and onion,748.3269598,58.4,77.4,21.5,47,Breakfast,Sri Lankan,576
f3268,Kurakkan with chicken and onion,1042.543021,27.8,20.9,94,68,Dinner,Sri Lankan,802
f3269,Wheat with tofu and cucumber,1417.06501,90.6,36.2,98.7,63,Dinner,Sri Lankan,1090
f3270,Wheat with egg and cabbage,1046.128107,119.8,32.2,48.6,59,Lunch,Sri Lankan,805
f3271,Kurakkan with fish and cucumber,307.1223709,20.4,23.8,13.3,61,Lunch,Sri Lankan,236
f3272,Millet with beef and beans,1442.877629,64.9,29.4,116.7,70,Breakfast,Sri Lankan,1110
f3273,Rice with chicken and carrot,1232.313576,16.6,29.5,117.7,48,Lunch,Sri Lankan,948
f3274,Wheat with lentils and cucumber,1372.131931,121.7,52.9,69.9,48,Lunch,Sri Lankan,1055
f3275,Millet with fish and beans,1021.271511,110.2,39.3,44.5,60,Breakfast,Sri Lankan,786
f3276,Rice with fish and cucumber,1496.892925,56.5,36.9,125,70,Breakfast,Sri Lankan,1151
f3277,Wheat with fish and cabbage,926.1472275,108.3,39,34.9,69,Dinner,Sri Lankan,712
f3278,Bread with mung beans and tomato,377.6290631,33.8,31.1,12.1,59,Snack,Sri Lankan,290
f3279,Rice with egg and onion,931.6443595,76.5,76.9,33.7,51,Snack,Sri Lankan,717
f3280,Kurakkan with tofu and carrot,690.0095602,27.8,29.5,47.8,45,Lunch,Sri Lankan,531
f3281,Rice with fish and tomato,980.4015296,133.4,32.4,31.9,66,Dinner,Sri Lankan,754
f3282,Bread with chicken and cabbage,1396.988528,75.2,41.5,101.3,63,Breakfast,Sri Lankan,1075
f3283,Millet with tofu and tomato,1192.638623,120.3,34.5,60.8,69,Breakfast,Sri Lankan,917
f3284,Bread with lentils and cucumber,749.7609943,44.3,47,41.8,64,Dinner,Sri Lankan,577
f3285,Millet with chicken and tomato,781.3097514,58.3,38.4,43,51,Dinner,Sri Lankan,601
f3286,Rice with fish and cucumber,843.4512428,50.9,49.4,43.2,55,Dinner,Sri Lankan,649
f3287,Bread with beef and onion,1204.58891,186.5,42.3,27.6,50,Dinner,Sri Lankan,927
f3288,Kurakkan with fish and beans,1625.717017,34.2,47.7,144.6,55,Breakfast,Sri Lankan,1251
f3289,Millet with lentils and cabbage,1031.787763,102.1,48.4,43.6,66,Breakfast,Sri Lankan,794
f3290,Millet with fish and cabbage,533.4608031,34,54,18.3,49,Snack,Sri Lankan,410
f3291,Kurakkan with fish and tomato,1268.403442,27.9,38.4,112.7,53,Dinner,Sri Lankan,976
f3292,Wheat with tofu and beans,592.2562141,94.3,32.9,8.4,62,Dinner,Sri Lankan,456
f3293,Kurakkan with egg and beans,484.7036329,15.3,22.3,36.5,67,Lunch,Sri Lankan,373
f3294,Bread with chicken and onion,661.3288719,63.3,46.7,22.5,63,Breakfast,Sri Lankan,509
f3295,Bread with tofu and cabbage,1082.456979,73.4,76.3,49.8,63,Breakfast,Sri Lankan,833
f3296,Kurakkan with tofu and cabbage,438.3365201,69,9.1,11.3,60,Breakfast,Sri Lankan,337
f3297,Kurakkan with tofu and tomato,299.7131931,14.7,23.6,13.6,51,Dinner,Sri Lankan,231
f3298,Wheat with chicken and cucumber,1470.363289,114.2,43.8,91.7,55,Lunch,Sri Lankan,1131
f3299,Kurakkan with beef and onion,1331.739962,56.4,38.2,105.1,49,Snack,Sri Lankan,1024
f3300,Rice with chicken and onion,1881.692161,115.9,42,137.7,54,Breakfast,Sri Lankan,1447
f3301,Millet with lentils and tomato,821.4627151,89.9,30.1,35.1,60,Breakfast,Sri Lankan,632
f3302,Wheat with fish and cucumber,557.1223709,38.8,45.3,22.9,63,Snack,Sri Lankan,429
f3303,Millet with mung beans and carrot,1069.072658,68.1,8.6,84.3,48,Lunch,Sri Lankan,822
f3304,Kurakkan with fish and tomato,1118.068834,5.2,47.2,101.7,52,Dinner,Sri Lankan,860
f3305,Wheat with egg and onion,629.7801147,111.4,19,9,61,Breakfast,Sri Lankan,484
f3306,Wheat with egg and tomato,1148.183556,193.5,22.7,28.4,57,Snack,Sri Lankan,883
f3307,Millet with mung beans and tomato,1204.827916,42.8,25.5,103.6,65,Lunch,Sri Lankan,927
f3308,Bread with egg and carrot,1910.133843,170.9,21.5,126.8,65,Dinner,Sri Lankan,1469
f3309,Rice with beef and onion,1003.34608,120.7,53.8,30.9,48,Snack,Sri Lankan,772
f3310,Millet with tofu and beans,1091.061185,176.8,26.7,27.8,65,Dinner,Sri Lankan,839
f3311,Bread with mung beans and cucumber,661.5678776,97.2,16.7,21.4,68,Breakfast,Sri Lankan,509
f3312,Kurakkan with lentils and cabbage,429.4933078,28.4,28,20.6,64,Dinner,Sri Lankan,330
f3313,Kurakkan with tofu and cabbage,376.1950287,25.9,22.6,18.7,52,Lunch,Sri Lankan,289
f3314,Bread with fish and cabbage,745.2198853,63.7,45.7,32.3,59,Breakfast,Sri Lankan,573
f3315,Wheat with mung beans and onion,827.6768642,126.5,40.1,12.8,46,Dinner,Sri Lankan,637
f3316,Millet with fish and cucumber,838.4321224,92.4,38.5,33.2,69,Breakfast,Sri Lankan,645
f3317,Rice with beef and cabbage,1279.1587,77.7,21.4,97.7,46,Dinner,Sri Lankan,984
f3318,Rice with beef and cucumber,1269.359465,16.8,42.5,116,66,Lunch,Sri Lankan,976
f3319,Wheat with tofu and onion,1126.67304,155,33,37.5,49,Dinner,Sri Lankan,867
f3320,Bread with lentils and beans,1351.099426,68,26.4,107.7,58,Snack,Sri Lankan,1039
f3321,Wheat with mung beans and tomato,989.4837476,106.4,51.4,38.9,52,Lunch,Sri Lankan,761
f3322,Rice with beef and cabbage,936.4244742,113.6,43.2,31.7,53,Breakfast,Sri Lankan,720
f3323,Rice with lentils and cucumber,827.1988528,119.2,22.8,24.7,47,Breakfast,Sri Lankan,636
f3324,Rice with mung beans and carrot,1489.483748,97.9,21.8,111.3,45,Snack,Sri Lankan,1146
f3325,Rice with chicken and onion,881.6921606,76.1,37.4,45.7,62,Snack,Sri Lankan,678
f3326,Bread with egg and onion,581.2619503,48.5,21.8,31.1,61,Breakfast,Sri Lankan,447
f3327,Wheat with mung beans and tomato,779.6367113,125,20,19.7,52,Breakfast,Sri Lankan,600
f3328,Wheat with egg and carrot,1001.195029,95.8,62.5,38.4,70,Dinner,Sri Lankan,770
f3329,Wheat with fish and onion,916.3479924,96.3,59.3,29.2,57,Lunch,Sri Lankan,705
f3330,Kurakkan with lentils and carrot,950.2868069,32,10.7,86.2,52,Dinner,Sri Lankan,731
f3331,Wheat with tofu and carrot,907.0267686,87.4,49.1,36,62,Snack,Sri Lankan,698
f3332,Rice with beef and onion,1686.424474,97.9,43.3,124.8,50,Breakfast,Sri Lankan,1297
f3333,Rice with tofu and cabbage,1203.871893,64.9,23.9,93.3,48,Breakfast,Sri Lankan,926
f3334,Kurakkan with lentils and cabbage,411.3288719,69.1,10.5,8.5,55,Lunch,Sri Lankan,316
f3335,Rice with chicken and beans,969.8852772,88.6,32.3,51.4,48,Breakfast,Sri Lankan,746
f3336,Wheat with fish and carrot,949.8087954,79.8,59.3,40.6,52,Dinner,Sri Lankan,731
f3337,Bread with egg and cucumber,652.9636711,46.1,34.4,33.6,62,Lunch,Sri Lankan,502
f3338,Bread with lentils and tomato,658.9388145,74.3,21.2,26.3,55,Snack,Sri Lankan,507
f3339,Kurakkan with egg and cucumber,1294.455067,43.6,17.4,117.7,52,Lunch,Sri Lankan,996
f3340,Wheat with egg and carrot,1496.65392,152.8,57.3,69.8,70,Breakfast,Sri Lankan,1151
f3341,Millet with chicken and cabbage,813.3365201,39.2,27.7,59.7,66,Breakfast,Sri Lankan,626
f3342,Bread with fish and onion,1136.711281,144.5,32.7,44.3,61,Dinner,Sri Lankan,874
f3343,Rice with tofu and onion,695.5066922,44.3,29.7,42.5,47,Lunch,Sri Lankan,535
f3344,Kurakkan with egg and cucumber,790.1529637,8.3,59.2,57.4,56,Breakfast,Sri Lankan,608
f3345,Kurakkan with lentils and tomato,786.8068834,52.8,68.6,31.4,67,Breakfast,Sri Lankan,605
f3346,Wheat with mung beans and cucumber,1040.391969,144.7,40.1,29.4,56,Lunch,Sri Lankan,800
f3347,Wheat with chicken and onion,1590.105163,90.7,29.2,122.2,60,Dinner,Sri Lankan,1223
f3348,Rice with fish and carrot,752.6290631,70.6,43,30.8,63,Lunch,Sri Lankan,579
f3349,Millet with beef and tomato,962.4760994,80.9,70.8,36.5,55,Dinner,Sri Lankan,740
f3350,Bread with egg and tomato,1472.275335,92.8,35.7,105.7,53,Lunch,Sri Lankan,1133
f3351,Bread with beef and beans,883.6042065,59.4,50.7,46.3,49,Snack,Sri Lankan,680
f3352,Bread with beef and cabbage,791.8260038,96.9,30.6,29,66,Dinner,Sri Lankan,609
f3353,Bread with tofu and beans,739.9617591,98.3,29.7,22.7,49,Lunch,Sri Lankan,569
f3354,Bread with egg and cucumber,601.5774379,61.7,35,21.3,70,Lunch,Sri Lankan,463
f3355,Rice with mung beans and onion,1414.913958,55.4,34.1,117.5,58,Snack,Sri Lankan,1088
f3356,Millet with lentils and tomato,1410.85086,212.9,34.8,39.3,54,Snack,Sri Lankan,1085
f3357,Rice with tofu and onion,1400.573614,68.8,31.5,110.5,52,Snack,Sri Lankan,1077
f3358,Bread with egg and onion,1172.801147,92,48.5,65.4,60,Snack,Sri Lankan,902
f3359,Wheat with tofu and onion,954.3499044,158.9,30.2,20.1,59,Snack,Sri Lankan,734
f3360,Rice with tofu and cabbage,1265.535373,77.6,17.7,97.3,68,Breakfast,Sri Lankan,973
f3361,Kurakkan with egg and carrot,1327.676864,73.7,42.5,96.5,65,Breakfast,Sri Lankan,1021
f3362,Rice with fish and onion,441.9216061,31.6,42.6,14.2,53,Dinner,Sri Lankan,340
f3363,Kurakkan with beef and beans,1286.328872,10.6,42.4,121,46,Dinner,Sri Lankan,989
f3364,Rice with mung beans and onion,925.4302103,67.1,61.4,46,50,Lunch,Sri Lankan,712
f3365,Kurakkan with lentils and beans,456.0229446,29.8,24.2,25.1,48,Lunch,Sri Lankan,351
f3366,Rice with tofu and carrot,812.6195029,60.1,36,45.1,58,Snack,Sri Lankan,625
f3367,Bread with chicken and onion,793.499044,88.8,58.9,18.1,55,Lunch,Sri Lankan,610
f3368,Bread with lentils and beans,901.7686424,96.5,54.5,30.8,49,Lunch,Sri Lankan,694
f3369,Wheat with chicken and beans,1190.965583,88.9,58.3,64.5,46,Snack,Sri Lankan,916
f3370,Kurakkan with tofu and onion,639.8183556,48.8,51.5,24.1,61,Dinner,Sri Lankan,492
f3371,Kurakkan with fish and cucumber,1048.996176,5.8,33.5,100.4,70,Breakfast,Sri Lankan,807
f3372,Bread with tofu and cucumber,1013.862333,141.8,33.9,32.5,50,Dinner,Sri Lankan,780
f3373,Millet with tofu and tomato,743.0688337,85.8,35,24.7,46,Breakfast,Sri Lankan,572
f3374,Rice with lentils and beans,859.2256214,89.6,50.6,31.5,70,Snack,Sri Lankan,661
f3375,Rice with beef and cucumber,1472.753346,73.1,35.1,115.8,55,Dinner,Sri Lankan,1133
f3376,Millet with beef and cabbage,1547.08413,94,57,102.6,45,Snack,Sri Lankan,1190
f3377,Rice with chicken and tomato,1383.604207,141.4,67.8,59.8,60,Breakfast,Sri Lankan,1064
f3378,Kurakkan with chicken and cucumber,490.2007648,31.6,42.2,18.5,68,Dinner,Sri Lankan,377
f3379,Wheat with chicken and cucumber,1651.290631,101,41.2,120.4,61,Dinner,Sri Lankan,1270
f3380,Bread with beef and tomato,1673.75717,94.6,35.9,128.5,68,Snack,Sri Lankan,1288
f3381,Rice with fish and cucumber,1119.502868,53.7,19.2,92,60,Snack,Sri Lankan,861
f3382,Bread with chicken and cucumber,839.6271511,77.6,36.1,42.1,54,Breakfast,Sri Lankan,646
f3383,Bread with fish and carrot,1007.648184,73.3,50,54.5,63,Snack,Sri Lankan,775
f3384,Millet with tofu and onion,928.7762906,98.7,47.4,36.5,63,Snack,Sri Lankan,714
f3385,Wheat with egg and cucumber,1006.931166,123.3,25.4,44,56,Snack,Sri Lankan,775
f3386,Kurakkan with fish and carrot,1153.919694,15.8,29.1,109.1,62,Breakfast,Sri Lankan,888
f3387,Bread with egg and tomato,1555.688337,75.8,30.4,124.8,59,Breakfast,Sri Lankan,1197
f3388,Bread with egg and beans,1138.384321,182.1,21,35.6,69,Snack,Sri Lankan,876
f3389,Millet with beef and cucumber,1419.694073,184.7,61.1,43.8,69,Breakfast,Sri Lankan,1092
